t,dt,q_meas_0,q_meas_1,q_meas_2,q_meas_3,q_meas_4,q_meas_5,q_cmd_0,q_cmd_1,q_cmd_2,q_cmd_3,q_cmd_4,q_cmd_5,e_q_0,e_q_1,e_q_2,e_q_3,e_q_4,e_q_5,x_des_x,x_des_y,x_des_z,x_meas_x,x_meas_y,x_meas_z,q_des_w,q_des_x,q_des_y,q_des_z,q_meas_w,q_meas_x,q_meas_y,q_meas_z,euler_des_r,euler_des_p,euler_des_y,euler_meas_r,euler_meas_p,euler_meas_y,e_R_angle,pos_err_x,pos_err_y,pos_err_z,ori_err_axis_x,ori_err_axis_y,ori_err_axis_z,ori_err_angle,u_control_0,u_control_1,u_control_2,u_control_3,u_control_4,u_control_5,ik_ms,loop_ms
4.148147,4.148147,-1.569952,-1.907720,1.570002,-1.777027,-1.569992,0.000031,-1.585124,-1.907921,1.570118,-1.776915,-1.570016,-0.000028,-0.015172,-0.000201,0.000116,0.000112,-0.000025,-0.000059,0.123338,-0.737044,0.146718,0.134506,-0.735109,0.146729,-0.001553,0.006782,0.963222,-0.268616,0.000505,-0.000500,0.963242,-0.268634,2.597707,-0.006635,-3.129360,2.597645,0.001241,3.140901,0.015135,-0.011168,-0.001934,-0.000011,0.001818,0.003405,-0.999993,0.015135,-1.585124,-1.907921,1.570118,-1.776915,-1.570016,-0.000028,9.435000,9.970000
4.152514,0.004367,-1.569952,-1.907720,1.570002,-1.777027,-1.569992,0.000031,-1.585600,-1.908134,1.570115,-1.776699,-1.569770,-0.000436,-0.015648,-0.000414,0.000113,0.000328,0.000222,-0.000466,0.123188,-0.736994,0.146768,0.134506,-0.735109,0.146729,-0.001553,0.006782,0.963222,-0.268616,0.000505,-0.000500,0.963242,-0.268634,2.597707,-0.006635,-3.129360,2.597645,0.001241,3.140901,0.015135,-0.011318,-0.001884,0.000039,0.001818,0.003405,-0.999993,0.015135,-1.585600,-1.908134,1.570115,-1.776699,-1.569770,-0.000436,3.702000,4.166000
4.157072,0.004557,-1.569931,-1.907712,1.570022,-1.777010,-1.569963,0.000005,-1.586076,-1.908348,1.570113,-1.776482,-1.569524,-0.000843,-0.016146,-0.000637,0.000091,0.000529,0.000439,-0.000848,0.123038,-0.736944,0.146818,0.134544,-0.735089,0.146697,-0.001553,0.006782,0.963222,-0.268616,0.000518,-0.000526,0.963248,-0.268612,2.597707,-0.006635,-3.129360,2.597690,0.001281,3.140857,0.015193,-0.011506,-0.001855,0.000121,-0.001164,0.004146,-0.999991,0.015193,-1.586076,-1.908348,1.570113,-1.776482,-1.569524,-0.000843,3.641000,4.074000
4.161648,0.004576,-1.569931,-1.907712,1.570022,-1.777010,-1.569963,0.000005,-1.586552,-1.908561,1.570110,-1.776265,-1.569278,-0.001250,-0.016621,-0.000850,0.000088,0.000745,0.000685,-0.001255,0.122888,-0.736894,0.146868,0.134544,-0.735089,0.146697,-0.001553,0.006782,0.963222,-0.268616,0.000518,-0.000526,0.963248,-0.268612,2.597707,-0.006635,-3.129360,2.597690,0.001281,3.140857,0.015193,-0.011656,-0.001805,0.000171,-0.001164,0.004146,-0.999991,0.015193,-1.586552,-1.908561,1.570110,-1.776265,-1.569278,-0.001250,3.606000,4.083000
4.166514,0.004866,-1.570030,-1.907679,1.570006,-1.777022,-1.570046,-0.000016,-1.587026,-1.908770,1.570106,-1.776052,-1.569033,-0.001656,-0.016996,-0.001091,0.000100,0.000970,0.001013,-0.001640,0.122738,-0.736844,0.146918,0.134412,-0.735115,0.146693,-0.001553,0.006782,0.963222,-0.268616,0.000462,-0.000477,0.963249,-0.268609,2.597707,-0.006635,-3.129360,2.597695,0.001147,3.140921,0.015069,-0.011673,-0.001729,0.000225,-0.001526,-0.001207,-0.999998,0.015069,-1.587026,-1.908770,1.570106,-1.776052,-1.569033,-0.001656,3.814000,4.296000
4.171417,0.004903,-1.569965,-1.907729,1.570002,-1.776985,-1.570004,0.000010,-1.587503,-1.908985,1.570104,-1.775834,-1.568786,-0.002064,-0.017538,-0.001256,0.000102,0.001150,0.001219,-0.002073,0.122589,-0.736794,0.146968,0.134488,-0.735088,0.146715,-0.001553,0.006782,0.963222,-0.268616,0.000494,-0.000502,0.963247,-0.268618,2.597707,-0.006635,-3.129360,2.597677,0.001222,3.140891,0.015134,-0.011900,-0.001706,0.000253,-0.000365,0.001994,-0.999998,0.015134,-1.587503,-1.908985,1.570104,-1.775834,-1.568786,-0.002064,3.890000,4.423000
4.175981,0.004564,-1.569969,-1.907703,1.570043,-1.777015,-1.570004,-0.000002,-1.587977,-1.909198,1.570101,-1.775619,-1.568541,-0.002470,-0.018008,-0.001495,0.000058,0.001396,0.001464,-0.002468,0.122439,-0.736744,0.147018,0.134486,-0.735088,0.146674,-0.001553,0.006782,0.963222,-0.268616,0.000492,-0.000506,0.963252,-0.268600,2.597707,-0.006635,-3.129360,2.597715,0.001220,3.140883,0.015139,-0.012047,-0.001656,0.000344,-0.002855,0.001609,-0.999995,0.015139,-1.587977,-1.909198,1.570101,-1.775619,-1.568541,-0.002470,3.416000,3.932000
4.179346,0.003364,-1.570030,-1.907670,1.569990,-1.777010,-1.570004,-0.000016,-1.588427,-1.909176,1.569951,-1.775488,-1.568308,-0.002854,-0.018397,-0.001506,-0.000039,0.001522,0.001697,-0.002839,0.122290,-0.736694,0.147068,0.134442,-0.735115,0.146695,-0.001553,0.006782,0.963222,-0.268616,0.000482,-0.000483,0.963249,-0.268607,2.597707,-0.006635,-3.129360,2.597699,0.001189,3.140921,0.015091,-0.012153,-0.001579,0.000373,-0.001792,0.001149,-0.999998,0.015091,-1.588427,-1.909176,1.569951,-1.775488,-1.568308,-0.002854,2.535000,2.913000
4.182037,0.002691,-1.570051,-1.907678,1.570048,-1.776956,-1.570029,-0.000002,-1.588906,-1.909383,1.569944,-1.775273,-1.568060,-0.003264,-0.018855,-0.001705,-0.000104,0.001683,0.001969,-0.003261,0.122140,-0.736645,0.147117,0.134408,-0.735064,0.146622,-0.001553,0.006782,0.963222,-0.268616,0.000469,-0.000463,0.963264,-0.268557,2.597707,-0.006635,-3.129360,2.597803,0.001153,3.140952,0.015046,-0.012268,-0.001580,0.000495,-0.008745,0.000249,-0.999962,0.015046,-1.588906,-1.909383,1.569944,-1.775273,-1.568060,-0.003264,2.250000,2.435000
4.184783,0.002746,-1.570233,-1.907679,1.569997,-1.777015,-1.570013,-0.000007,-1.589384,-1.909590,1.569937,-1.775058,-1.567812,-0.003673,-0.019152,-0.001911,-0.000060,0.001957,0.002201,-0.003667,0.121991,-0.736595,0.147167,0.134286,-0.735142,0.146697,-0.001553,0.006782,0.963222,-0.268616,0.000452,-0.000380,0.963249,-0.268610,2.597707,-0.006635,-3.129360,2.597692,0.001075,3.141104,0.014875,-0.012295,-0.001453,0.000470,-0.001403,0.000985,-0.999999,0.014875,-1.589384,-1.909590,1.569937,-1.775058,-1.567812,-0.003673,2.333000,2.538000
4.186590,0.001807,-1.571245,-1.907660,1.570115,-1.776998,-1.569797,-0.000094,-1.589868,-1.910015,1.570068,-1.774766,-1.567563,-0.004089,-0.018624,-0.002355,-0.000047,0.002232,0.002234,-0.003995,0.121842,-0.736545,0.147217,0.133704,-0.735219,0.146571,-0.001553,0.006782,0.963222,-0.268616,0.000408,0.000037,0.963269,-0.268536,2.597707,-0.006635,-3.129360,2.597846,0.000767,-3.141303,0.014052,-0.011862,-0.001326,0.000646,-0.012401,0.011037,-0.999862,0.014052,-1.589868,-1.910015,1.570068,-1.774766,-1.567563,-0.004089,1.383000,1.597000
4.188365,0.001775,-1.571245,-1.907660,1.570115,-1.776998,-1.569797,-0.000094,-1.590342,-1.910227,1.570065,-1.774550,-1.567318,-0.004494,-0.019098,-0.002567,-0.000051,0.002448,0.002479,-0.004401,0.121692,-0.736495,0.147267,0.133704,-0.735219,0.146571,-0.001553,0.006782,0.963222,-0.268616,0.000408,0.000037,0.963269,-0.268536,2.597707,-0.006635,-3.129360,2.597846,0.000767,-3.141303,0.014052,-0.012012,-0.001276,0.000696,-0.012401,0.011037,-0.999862,0.014052,-1.590342,-1.910227,1.570065,-1.774550,-1.567318,-0.004494,1.332000,1.546000
4.190092,0.001727,-1.572529,-1.907695,1.570058,-1.776906,-1.569550,-0.000043,-1.590813,-1.910407,1.570040,-1.774342,-1.567075,-0.004897,-0.018284,-0.002711,-0.000019,0.002564,0.002476,-0.004854,0.121543,-0.736446,0.147316,0.132937,-0.735364,0.146601,-0.001553,0.006782,0.963222,-0.268616,0.000362,0.000646,0.963269,-0.268537,2.597707,-0.006635,-3.129360,2.597845,0.000350,-3.140153,0.012857,-0.011394,-0.001082,0.000716,-0.013363,0.030545,-0.999444,0.012857,-1.590813,-1.910407,1.570040,-1.774342,-1.567075,-0.004897,1.335000,1.518000
4.191740,0.001647,-1.572529,-1.907695,1.570058,-1.776906,-1.569550,-0.000043,-1.591286,-1.910618,1.570036,-1.774127,-1.566830,-0.005302,-0.018757,-0.002923,-0.000022,0.002779,0.002721,-0.005259,0.121394,-0.736396,0.147366,0.132937,-0.735364,0.146601,-0.001553,0.006782,0.963222,-0.268616,0.000362,0.000646,0.963269,-0.268537,2.597707,-0.006635,-3.129360,2.597845,0.000350,-3.140153,0.012857,-0.011543,-0.001032,0.000765,-0.013363,0.030545,-0.999444,0.012857,-1.591286,-1.910618,1.570036,-1.774127,-1.566830,-0.005302,1.262000,1.453000
4.193570,0.001830,-1.574644,-1.907770,1.569990,-1.776986,-1.569930,-0.000154,-1.591755,-1.910773,1.570002,-1.773941,-1.566585,-0.005702,-0.017111,-0.003003,0.000012,0.003045,0.003345,-0.005548,0.121245,-0.736346,0.147416,0.131110,-0.735716,0.146756,-0.001553,0.006782,0.963222,-0.268616,-0.000120,0.001663,0.963238,-0.268645,2.597707,-0.006635,-3.129360,2.597622,-0.001125,-3.138454,0.010633,-0.009865,-0.000630,0.000659,0.004640,0.000828,-0.999989,0.010633,-1.591755,-1.910773,1.570002,-1.773941,-1.566585,-0.005702,1.257000,1.439000
4.195784,0.002214,-1.577970,-1.908025,1.570091,-1.776829,-1.569955,-0.000247,-1.592230,-1.910919,1.569957,-1.773751,-1.566339,-0.006108,-0.014259,-0.002894,-0.000134,0.003078,0.003615,-0.005860,0.121096,-0.736297,0.147465,0.128650,-0.736024,0.146775,-0.001553,0.006782,0.963222,-0.268616,-0.000591,0.003223,0.963234,-0.268642,2.597707,-0.006635,-3.129360,2.597632,-0.002871,-3.135701,0.007374,-0.007553,-0.000273,0.000690,0.006083,-0.008248,-0.999947,0.007374,-1.592230,-1.910919,1.569957,-1.773751,-1.566339,-0.006108,1.451000,1.675000
4.197625,0.001841,-1.578523,-1.908080,1.570082,-1.776720,-1.569820,-0.000313,-1.592705,-1.911120,1.569947,-1.773538,-1.566094,-0.006515,-0.014181,-0.003040,-0.000135,0.003182,0.003726,-0.006202,0.120947,-0.736247,0.147515,0.128345,-0.736041,0.146769,-0.001553,0.006782,0.963222,-0.268616,-0.000609,0.003440,0.963240,-0.268621,2.597707,-0.006635,-3.129360,2.597677,-0.003022,-3.135293,0.006946,-0.007397,-0.000206,0.000746,0.000143,0.003070,-0.999995,0.006946,-1.592705,-1.911120,1.569947,-1.773538,-1.566094,-0.006515,1.316000,1.519000
4.199858,0.002233,-1.581060,-1.908253,1.570167,-1.776498,-1.569807,-0.000493,-1.593182,-1.911293,1.569920,-1.773338,-1.565848,-0.006923,-0.012122,-0.003040,-0.000247,0.003161,0.003959,-0.006431,0.120799,-0.736197,0.147565,0.126497,-0.736210,0.146709,-0.001553,0.006782,0.963222,-0.268616,-0.000968,0.004573,0.963253,-0.268555,2.597707,-0.006635,-3.129360,2.597819,-0.004321,-3.133303,0.004573,-0.005699,0.000013,0.000855,-0.029155,-0.012957,-0.999491,0.004573,-1.593182,-1.911293,1.569920,-1.773338,-1.565848,-0.006923,1.458000,1.718000
4.201935,0.002078,-1.581661,-1.908265,1.570063,-1.776454,-1.569813,-0.000518,-1.593657,-1.911494,1.569910,-1.773127,-1.565602,-0.007329,-0.011996,-0.003229,-0.000153,0.003327,0.004211,-0.006811,0.120650,-0.736148,0.147614,0.126051,-0.736305,0.146787,-0.001553,0.006782,0.963222,-0.268616,-0.001055,0.004851,0.963242,-0.268589,2.597707,-0.006635,-3.129360,2.597750,-0.004638,-3.132814,0.003990,-0.005402,0.000158,0.000827,-0.015669,-0.019577,-0.999686,0.003990,-1.593657,-1.911494,1.569910,-1.773127,-1.565602,-0.007329,1.512000,1.781000
4.203773,0.001838,-1.582869,-1.908430,1.570085,-1.776495,-1.569904,-0.000740,-1.594135,-1.911689,1.569896,-1.772919,-1.565353,-0.007737,-0.011265,-0.003259,-0.000189,0.003576,0.004551,-0.006997,0.120501,-0.736098,0.147664,0.125106,-0.736472,0.146909,-0.001553,0.006782,0.963222,-0.268616,-0.001291,0.005338,0.963215,-0.268676,2.597707,-0.006635,-3.129360,2.597573,-0.005356,-3.132003,0.002938,-0.004605,0.000374,0.000755,0.040372,-0.093069,-0.994841,0.002938,-1.594135,-1.911689,1.569896,-1.772919,-1.565353,-0.007737,1.309000,1.521000
4.205613,0.001840,-1.582869,-1.908430,1.570085,-1.776495,-1.569904,-0.000740,-1.594609,-1.911897,1.569891,-1.772706,-1.565108,-0.008143,-0.011740,-0.003467,-0.000194,0.003790,0.004796,-0.007403,0.120353,-0.736049,0.147713,0.125106,-0.736472,0.146909,-0.001553,0.006782,0.963222,-0.268616,-0.001291,0.005338,0.963215,-0.268676,2.597707,-0.006635,-3.129360,2.597573,-0.005356,-3.132003,0.002938,-0.004753,0.000424,0.000804,0.040372,-0.093069,-0.994841,0.002938,-1.594609,-1.911897,1.569891,-1.772706,-1.565108,-0.008143,1.269000,1.461000
4.207598,0.001985,-1.583436,-1.908452,1.570061,-1.776451,-1.569827,-0.000886,-1.595084,-1.912099,1.569882,-1.772493,-1.564862,-0.008550,-0.011648,-0.003647,-0.000179,0.003957,0.004965,-0.007664,0.120204,-0.735999,0.147763,0.124752,-0.736530,0.146924,-0.001553,0.006782,0.963222,-0.268616,-0.001350,0.005531,0.963213,-0.268677,2.597707,-0.006635,-3.129360,2.597572,-0.005573,-3.131663,0.002539,-0.004548,0.000531,0.000839,0.047451,-0.111501,-0.992631,0.002539,-1.595084,-1.912099,1.569882,-1.772493,-1.564862,-0.008550,1.270000,1.446000
4.209660,0.002062,-1.584472,-1.908707,1.570054,-1.776338,-1.569540,-0.001145,-1.595565,-1.912297,1.569869,-1.772279,-1.564612,-0.008960,-0.011093,-0.003590,-0.000185,0.004059,0.004929,-0.007815,0.120056,-0.735950,0.147812,0.124212,-0.736607,0.147061,-0.001553,0.006782,0.963222,-0.268616,-0.001387,0.005866,0.963191,-0.268749,2.597707,-0.006635,-3.129360,2.597425,-0.005824,-3.131038,0.001883,-0.004156,0.000657,0.000751,0.144460,-0.092631,-0.985165,0.001883,-1.595565,-1.912297,1.569869,-1.772279,-1.564612,-0.008960,1.311000,1.504000
4.211884,0.002225,-1.584472,-1.908707,1.570054,-1.776338,-1.569540,-0.001145,-1.596039,-1.912504,1.569863,-1.772066,-1.564366,-0.009366,-0.011566,-0.003797,-0.000190,0.004272,0.005174,-0.008220,0.119908,-0.735900,0.147862,0.124212,-0.736607,0.147061,-0.001553,0.006782,0.963222,-0.268616,-0.001387,0.005866,0.963191,-0.268749,2.597707,-0.006635,-3.129360,2.597425,-0.005824,-3.131038,0.001883,-0.004304,0.000707,0.000801,0.144460,-0.092631,-0.985165,0.001883,-1.596038,-1.912504,1.569863,-1.772066,-1.564366,-0.009366,1.519000,1.731000
4.213715,0.001831,-1.585475,-1.908849,1.570063,-1.776242,-1.569147,-0.001474,-1.596517,-1.912703,1.569851,-1.771850,-1.564118,-0.009775,-0.011042,-0.003854,-0.000212,0.004392,0.005028,-0.008301,0.119759,-0.735851,0.147911,0.123777,-0.736682,0.147109,-0.001553,0.006782,0.963222,-0.268616,-0.001376,0.006138,0.963184,-0.268768,2.597707,-0.006635,-3.129360,2.597388,-0.005951,-3.130508,0.001372,-0.004018,0.000831,0.000802,0.227446,-0.006267,-0.973771,0.001372,-1.596517,-1.912703,1.569851,-1.771850,-1.564118,-0.009775,1.352000,1.551000
4.215787,0.002072,-1.585475,-1.908849,1.570063,-1.776242,-1.569147,-0.001474,-1.596991,-1.912910,1.569845,-1.771638,-1.563873,-0.010180,-0.011515,-0.004061,-0.000218,0.004605,0.005274,-0.008706,0.119611,-0.735802,0.147960,0.123777,-0.736682,0.147109,-0.001553,0.006782,0.963222,-0.268616,-0.001376,0.006138,0.963184,-0.268768,2.597707,-0.006635,-3.129360,2.597388,-0.005951,-3.130508,0.001372,-0.004166,0.000880,0.000851,0.227446,-0.006267,-0.973771,0.001372,-1.596991,-1.912910,1.569845,-1.771638,-1.563873,-0.010180,1.428000,1.633000
4.217721,0.001934,-1.585952,-1.908940,1.570051,-1.776117,-1.569016,-0.001678,-1.597467,-1.913112,1.569836,-1.771424,-1.563627,-0.010588,-0.011515,-0.004172,-0.000215,0.004693,0.005389,-0.008910,0.119463,-0.735752,0.148010,0.123533,-0.736680,0.147123,-0.001553,0.006782,0.963222,-0.268616,-0.001405,0.006252,0.963187,-0.268757,2.597707,-0.006635,-3.129360,2.597411,-0.006066,-3.130304,0.001139,-0.004070,0.000928,0.000886,0.254638,-0.001556,-0.967035,0.001139,-1.597467,-1.913112,1.569836,-1.771424,-1.563627,-0.010588,1.382000,1.568000
4.219596,0.001875,-1.587042,-1.909238,1.570018,-1.775871,-1.568663,-0.002178,-1.597949,-1.913310,1.569823,-1.771208,-1.563377,-0.011000,-0.010907,-0.004072,-0.000195,0.004663,0.005286,-0.008822,0.119315,-0.735703,0.148059,0.123014,-0.736702,0.147248,-0.001553,0.006782,0.963222,-0.268616,-0.001449,0.006488,0.963173,-0.268799,2.597707,-0.006635,-3.129360,2.597326,-0.006279,-3.129872,0.000729,-0.003699,0.001000,0.000811,0.517915,0.054340,-0.853705,0.000729,-1.597949,-1.913310,1.569823,-1.771208,-1.563377,-0.011000,1.265000,1.444000
4.221621,0.002025,-1.587042,-1.909238,1.570018,-1.775871,-1.568663,-0.002178,-1.598423,-1.913516,1.569816,-1.770995,-1.563131,-0.011405,-0.011381,-0.004278,-0.000201,0.004876,0.005532,-0.009227,0.119167,-0.735653,0.148108,0.123014,-0.736702,0.147248,-0.001553,0.006782,0.963222,-0.268616,-0.001449,0.006488,0.963173,-0.268799,2.597707,-0.006635,-3.129360,2.597326,-0.006279,-3.129872,0.000729,-0.003847,0.001049,0.000860,0.517915,0.054340,-0.853705,0.000729,-1.598423,-1.913516,1.569816,-1.770995,-1.563131,-0.011405,1.289000,1.469000
4.223625,0.002003,-1.587961,-1.909507,1.569992,-1.775582,-1.568448,-0.002595,-1.598904,-1.913715,1.569804,-1.770781,-1.562882,-0.011817,-0.010944,-0.004208,-0.000189,0.004802,0.005566,-0.009222,0.119019,-0.735604,0.148158,0.122517,-0.736675,0.147322,-0.001553,0.006782,0.963222,-0.268616,-0.001525,0.006701,0.963171,-0.268801,2.597707,-0.006635,-3.129360,2.597323,-0.006540,-3.129503,0.000420,-0.003498,0.001071,0.000836,0.912426,0.017149,-0.408883,0.000420,-1.598904,-1.913715,1.569804,-1.770781,-1.562882,-0.011817,1.285000,1.473000
4.225663,0.002038,-1.587961,-1.909507,1.569992,-1.775582,-1.568448,-0.002595,-1.599378,-1.913920,1.569797,-1.770568,-1.562637,-0.012222,-0.011417,-0.004413,-0.000195,0.005014,0.005811,-0.009627,0.118871,-0.735555,0.148207,0.122517,-0.736675,0.147322,-0.001553,0.006782,0.963222,-0.268616,-0.001525,0.006701,0.963171,-0.268801,2.597707,-0.006635,-3.129360,2.597323,-0.006540,-3.129503,0.000420,-0.003646,0.001120,0.000885,0.912426,0.017149,-0.408883,0.000420,-1.599378,-1.913920,1.569797,-1.770568,-1.562637,-0.012222,1.317000,1.511000
4.227720,0.002057,-1.588465,-1.909578,1.570027,-1.775429,-1.568286,-0.002934,-1.599853,-1.914122,1.569788,-1.770355,-1.562392,-0.012630,-0.011389,-0.004544,-0.000239,0.005075,0.005894,-0.009696,0.118724,-0.735506,0.148256,0.122283,-0.736642,0.147267,-0.001553,0.006782,0.963222,-0.268616,-0.001560,0.006759,0.963186,-0.268745,2.597707,-0.006635,-3.129360,2.597439,-0.006637,-3.129411,0.000272,-0.003559,0.001136,0.000990,0.982572,-0.102545,-0.155038,0.000272,-1.599853,-1.914122,1.569788,-1.770355,-1.562392,-0.012630,1.356000,1.567000
4.229803,0.002083,-1.589292,-1.909939,1.569972,-1.775133,-1.567886,-0.003477,-1.600336,-1.914321,1.569774,-1.770137,-1.562141,-0.013043,-0.011044,-0.004382,-0.000198,0.004996,0.005745,-0.009565,0.118576,-0.735456,0.148305,0.121995,-0.736614,0.147430,-0.001553,0.006782,0.963222,-0.268616,-0.001552,0.006842,0.963170,-0.268803,2.597707,-0.006635,-3.129360,2.597319,-0.006667,-3.129247,0.000406,-0.003419,0.001158,0.000875,0.956916,0.077297,0.279889,0.000406,-1.600336,-1.914321,1.569774,-1.770137,-1.562141,-0.013043,1.424000,1.650000
4.231622,0.001820,-1.589292,-1.909939,1.569972,-1.775133,-1.567886,-0.003477,-1.600810,-1.914526,1.569767,-1.769924,-1.561896,-0.013448,-0.011517,-0.004587,-0.000205,0.005209,0.005990,-0.009970,0.118428,-0.735407,0.148355,0.121995,-0.736614,0.147430,-0.001553,0.006782,0.963222,-0.268616,-0.001552,0.006842,0.963170,-0.268803,2.597707,-0.006635,-3.129360,2.597319,-0.006667,-3.129247,0.000406,-0.003566,0.001207,0.000925,0.956916,0.077297,0.279889,0.000406,-1.600810,-1.914526,1.569767,-1.769924,-1.561896,-0.013448,1.281000,1.471000
4.233752,0.002129,-1.590155,-1.910163,1.569986,-1.774859,-1.567219,-0.004101,-1.601290,-1.914725,1.569754,-1.769704,-1.561648,-0.013859,-0.011134,-0.004562,-0.000232,0.005155,0.005570,-0.009758,0.118281,-0.735358,0.148404,0.121880,-0.736576,0.147446,-0.001553,0.006782,0.963222,-0.268616,-0.001430,0.006867,0.963177,-0.268775,2.597707,-0.006635,-3.129360,2.597376,-0.006446,-3.129132,0.000445,-0.003599,0.001218,0.000958,0.745726,0.629088,0.219410,0.000445,-1.601290,-1.914725,1.569754,-1.769704,-1.561648,-0.013859,1.395000,1.595000
4.235953,0.002202,-1.590566,-1.910349,1.569998,-1.774696,-1.566956,-0.004390,-1.601768,-1.914926,1.569743,-1.769488,-1.561401,-0.014268,-0.011201,-0.004578,-0.000255,0.005208,0.005555,-0.009878,0.118133,-0.735309,0.148453,0.121785,-0.736538,0.147489,-0.001553,0.006782,0.963222,-0.268616,-0.001397,0.006891,0.963176,-0.268781,2.597707,-0.006635,-3.129360,2.597364,-0.006396,-3.129069,0.000511,-0.003651,0.001229,0.000964,0.674779,0.695636,0.246504,0.000511,-1.601768,-1.914926,1.569743,-1.769488,-1.561401,-0.014268,1.582000,1.801000
4.237697,0.001743,-1.590566,-1.910349,1.569998,-1.774696,-1.566956,-0.004390,-1.602241,-1.915130,1.569735,-1.769275,-1.561156,-0.014673,-0.011674,-0.004781,-0.000263,0.005421,0.005800,-0.010283,0.117986,-0.735260,0.148502,0.121785,-0.736538,0.147489,-0.001553,0.006782,0.963222,-0.268616,-0.001397,0.006891,0.963176,-0.268781,2.597707,-0.006635,-3.129360,2.597364,-0.006396,-3.129069,0.000511,-0.003799,0.001279,0.001013,0.674779,0.695636,0.246504,0.000511,-1.602241,-1.915130,1.569735,-1.769275,-1.561156,-0.014673,1.260000,1.462000
4.239622,0.001926,-1.591497,-1.910676,1.570024,-1.774213,-1.566597,-0.005131,-1.602723,-1.915328,1.569721,-1.769058,-1.560908,-0.015086,-0.011226,-0.004651,-0.000303,0.005155,0.005689,-0.009956,0.117839,-0.735211,0.148551,0.121403,-0.736387,0.147463,-0.001553,0.006782,0.963222,-0.268616,-0.001448,0.006935,0.963199,-0.268695,2.597707,-0.006635,-3.129360,2.597545,-0.006516,-3.129011,0.000404,-0.003565,0.001176,0.001088,0.407677,0.699060,0.587465,0.000404,-1.602723,-1.915328,1.569721,-1.769058,-1.560908,-0.015086,1.294000,1.470000
4.241632,0.002010,-1.591497,-1.910676,1.570024,-1.774213,-1.566597,-0.005131,-1.603196,-1.915531,1.569714,-1.768845,-1.560663,-0.015491,-0.011699,-0.004855,-0.000311,0.005368,0.005934,-0.010360,0.117692,-0.735162,0.148600,0.121403,-0.736387,0.147463,-0.001553,0.006782,0.963222,-0.268616,-0.001448,0.006935,0.963199,-0.268695,2.597707,-0.006635,-3.129360,2.597545,-0.006516,-3.129011,0.000404,-0.003712,0.001225,0.001137,0.407677,0.699060,0.587465,0.000404,-1.603196,-1.915531,1.569714,-1.768845,-1.560663,-0.015491,1.305000,1.480000
4.243613,0.001980,-1.592051,-1.910791,1.569963,-1.774103,-1.566453,-0.005509,-1.603673,-1.915730,1.569702,-1.768631,-1.560416,-0.015899,-0.011623,-0.004940,-0.000261,0.005471,0.006038,-0.010390,0.117544,-0.735113,0.148649,0.121120,-0.736423,0.147546,-0.001553,0.006782,0.963222,-0.268616,-0.001504,0.006999,0.963190,-0.268726,2.597707,-0.006635,-3.129360,2.597479,-0.006660,-3.128917,0.000500,-0.003576,0.001311,0.001103,0.460719,0.415808,0.784119,0.000500,-1.603673,-1.915730,1.569702,-1.768631,-1.560416,-0.015899,1.287000,1.462000
4.245843,0.002230,-1.593133,-1.911213,1.569910,-1.773714,-1.566301,-0.006199,-1.604159,-1.915927,1.569687,-1.768416,-1.560164,-0.016314,-0.011026,-0.004714,-0.000223,0.005298,0.006137,-0.010115,0.117397,-0.735064,0.148698,0.120473,-0.736372,0.147706,-0.001553,0.006782,0.963222,-0.268616,-0.001670,0.007168,0.963177,-0.268768,2.597707,-0.006635,-3.129360,2.597397,-0.007070,-3.128681,0.000866,-0.003075,0.001309,0.000992,0.363860,-0.023962,0.931145,0.000866,-1.604159,-1.915927,1.569687,-1.768416,-1.560164,-0.016314,1.481000,1.690000
4.247577,0.001735,-1.593133,-1.911213,1.569910,-1.773714,-1.566301,-0.006199,-1.604632,-1.916129,1.569678,-1.768204,-1.559919,-0.016719,-0.011499,-0.004916,-0.000231,0.005510,0.006382,-0.010520,0.117250,-0.735015,0.148747,0.120473,-0.736372,0.147706,-0.001553,0.006782,0.963222,-0.268616,-0.001670,0.007168,0.963177,-0.268768,2.597707,-0.006635,-3.129360,2.597397,-0.007070,-3.128681,0.000866,-0.003222,0.001358,0.001041,0.363860,-0.023962,0.931145,0.000866,-1.604632,-1.916129,1.569678,-1.768204,-1.559919,-0.016719,1.257000,1.425000
4.249721,0.002144,-1.594108,-1.911507,1.569907,-1.773334,-1.566149,-0.006976,-1.605114,-1.916326,1.569664,-1.767989,-1.559670,-0.017132,-0.011005,-0.004818,-0.000243,0.005345,0.006478,-0.010156,0.117104,-0.734966,0.148796,0.119909,-0.736290,0.147733,-0.001553,0.006782,0.963222,-0.268616,-0.001831,0.007243,0.963187,-0.268727,2.597707,-0.006635,-3.129360,2.597482,-0.007421,-3.128623,0.001101,-0.002806,0.001325,0.001063,0.208772,-0.264016,0.941653,0.001101,-1.605114,-1.916326,1.569664,-1.767989,-1.559670,-0.017132,1.370000,1.568000
